	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
17522	2.85784	-55.22843	658.87836	-8.77441	-25.38649	145.29140
17523	2.84536	-54.82523	660.10406	-8.58619	-24.91652	145.69527
17524	2.83699	-54.41898	661.31946	-8.39769	-24.44907	146.08293
17525	2.83265	-54.00993	662.52429	-8.20900	-23.98430	146.45418
17526	2.83226	-53.59832	663.71814	-8.02024	-23.52234	146.80896
17527	2.83577	-53.18394	664.90222	-7.83129	-23.06284	147.14754
17528	2.84310	-52.76794	666.07367	-7.64269	-22.60692	147.46910
17529	2.85418	-52.35009	667.23358	-7.45432	-22.15424	147.77400
17530	2.86894	-51.93065	668.38171	-7.26629	-21.70490	148.06215
17531	2.88734	-51.50937	669.51904	-7.07850	-21.25857	148.33377
17532	2.90927	-51.08744	670.64288	-6.89146	-20.81635	148.58821
17533	2.93468	-50.66462	671.75433	-6.70507	-20.37790	148.82570
17534	2.96349	-50.24115	672.85303	-6.51943	-19.94333	149.04619
17535	2.99564	-49.81726	673.93896	-6.33463	-19.51276	149.24971
17536	3.03111	-49.39268	675.01312	-6.15056	-19.08584	149.43643
17537	3.06975	-48.96857	676.07300	-5.96772	-18.66360	149.60597
17538	3.11152	-48.54469	677.11969	-5.78597	-18.24569	149.75856
17539	3.15637	-48.12124	678.15295	-5.60542	-17.83221	149.89420
17540	3.20427	-47.69798	679.17401	-5.42595	-17.42282	150.01302
17541	3.25505	-47.27607	680.18030	-5.24804	-17.01853	150.11479
17542	3.30871	-46.85523	681.17279	-5.07159	-16.61900	150.19965
17543	3.36516	-46.43571	682.15155	-4.89668	-16.22433	150.26764
17544	3.42432	-46.01771	683.11627	-4.72338	-15.83461	150.31876
17545	3.48619	-45.60101	684.06812	-4.55157	-15.44950	150.35320
17546	3.55054	-45.18673	685.00488	-4.38171	-15.06994	150.37088
17547	3.61735	-44.77466	685.92761	-4.21367	-14.69558	150.37196
17548	3.68654	-44.36500	686.83618	-4.04753	-14.32651	150.35648
17549	3.75811	-43.95754	687.73151	-3.88318	-13.96242	150.32446
17550	3.83181	-43.55338	688.61157	-3.72105	-13.60419	150.27608
17551	3.90764	-43.15232	689.47729	-3.56102	-13.25151	150.21136
17552	3.98551	-42.75456	690.32867	-3.40317	-12.90445	150.13039
17553	4.06532	-42.36031	691.16577	-3.24754	-12.56306	150.03329
17554	4.14708	-41.96934	691.98950	-3.09399	-12.22702	149.92017
17555	4.23050	-41.58271	692.79816	-2.94290	-11.89708	149.79141
17556	4.31559	-41.20018	693.59271	-2.79414	-11.57294	149.64705
17557	4.40223	-40.82196	694.37329	-2.64775	-11.25461	149.48732
17558	4.49044	-40.44785	695.14069	-2.50360	-10.94180	149.31215
17559	4.57992	-40.07885	695.89331	-2.36205	-10.63524	149.12210
17560	4.67068	-39.71474	696.63220	-2.22298	-10.33462	148.91718
17561	4.76261	-39.35575	697.35736	-2.08642	-10.03996	148.69756
17562	4.85563	-39.00201	698.06891	-1.95238	-9.75130	148.46344
17563	4.94975	-38.65333	698.76776	-1.82073	-9.46833	148.21475
17564	5.04467	-38.31062	699.45264	-1.69175	-9.19169	147.95227
17565	5.14041	-37.97366	700.12445	-1.56531	-8.92109	147.67590
17566	5.23687	-37.64262	700.78339	-1.44142	-8.65653	147.38588
17567	5.33406	-37.31730	701.43024	-1.31994	-8.39775	147.08208
17568	5.43169	-36.99857	702.06378	-1.20116	-8.14534	146.76537
17569	5.52977	-36.68625	702.68494	-1.08495	-7.89902	146.43562
17570	5.62821	-36.38048	703.29382	-0.97130	-7.65881	146.09306
17571	5.72693	-36.08141	703.89087	-0.86021	-7.42470	145.73792
17572	5.82594	-35.78883	704.47675	-0.75155	-7.19645	145.37001
17573	5.92495	-35.50354	705.05054	-0.64554	-6.97457	144.99036
17574	6.02398	-35.22531	705.61298	-0.54205	-6.75879	144.59882
17575	6.12295	-34.95430	706.16467	-0.44107	-6.54913	144.19560
17576	6.22187	-34.69034	706.70624	-0.34248	-6.34535	143.78049
17577	6.32046	-34.43414	707.23694	-0.24648	-6.14792	143.35461
17578	6.41873	-34.18554	707.75732	-0.15296	-5.95659	142.91777
17579	6.51660	-33.94464	708.26794	-0.06189	-5.77138	142.47017
17580	6.61401	-33.71154	708.76892	0.02676	-5.59224	142.01208
17581	6.71100	-33.48602	709.26141	0.11309	-5.41897	141.54323
17582	6.80729	-33.26865	709.74451	0.19696	-5.25192	141.06493
17583	6.90294	-33.05922	710.21906	0.27849	-5.09085	140.57689
17584	6.99789	-32.85780	710.68549	0.35771	-4.93574	140.07938
17585	7.09216	-32.66423	711.14471	0.43473	-4.78640	139.57208
17586	7.18550	-32.47900	711.59595	0.50942	-4.64313	139.05638
17587	7.27795	-32.30193	712.04016	0.58188	-4.50572	138.53200
17588	7.36945	-32.13309	712.47766	0.65216	-4.37414	137.99916
17589	7.45996	-31.97246	712.90875	0.72027	-4.24835	137.45810
17590	7.54956	-31.81990	713.33435	0.78631	-4.12820	136.90846
17591	7.63801	-31.67572	713.75372	0.85017	-4.01389	136.35170
17592	7.72538	-31.53976	714.16797	0.91195	-3.90525	135.78741
17593	7.81164	-31.41201	714.57721	0.97168	-3.80225	135.21587
17594	7.89686	-31.29235	714.98236	1.02945	-3.70473	134.63664
17595	7.98081	-31.18102	715.38293	1.08516	-3.61288	134.05127
17596	8.06356	-31.07789	715.77960	1.13890	-3.52654	133.45932
17597	8.14508	-30.98296	716.17279	1.19070	-3.44567	132.86104
17598	8.22537	-30.89615	716.56287	1.24058	-3.37022	132.25667
17599	8.30452	-30.81735	716.95056	1.28864	-3.30006	131.64577
17600	8.38236	-30.74664	717.33527	1.33480	-3.23530	131.02988
17601	8.45899	-30.68389	717.71783	1.37914	-3.17580	130.40858
17602	8.53440	-30.62903	718.09869	1.42169	-3.12151	129.78212
17603	8.60868	-30.58196	718.47833	1.46252	-3.07233	129.15001
17604	8.68168	-30.54270	718.85645	1.50159	-3.02831	128.51387
17605	8.75347	-30.51115	719.23370	1.53895	-2.98935	127.87326
17606	8.82408	-30.48724	719.61047	1.57465	-2.95538	127.22838
17607	8.89351	-30.47086	719.98688	1.60873	-2.92635	126.57949
17608	8.96189	-30.46186	720.36377	1.64124	-2.90213	125.92606
17609	9.02910	-30.46018	720.74036	1.67215	-2.88273	125.26981
17610	9.09523	-30.46566	721.11749	1.70153	-2.86802	124.61023
17611	9.16033	-30.47818	721.49530	1.72943	-2.85794	123.94755
17612	9.22450	-30.49766	721.87439	1.75590	-2.85240	123.28128
17613	9.28763	-30.52392	722.25421	1.78091	-2.85135	122.61311
17614	9.34982	-30.55687	722.63550	1.80454	-2.85469	121.94253
17615	9.41110	-30.59639	723.01837	1.82682	-2.86235	121.26978
17616	9.47152	-30.64236	723.40302	1.84778	-2.87425	120.59508
17617	9.53117	-30.69471	723.78998	1.86746	-2.89033	119.91787
17618	9.58997	-30.75322	724.17853	1.88585	-2.91047	119.23986
17619	9.64801	-30.81782	724.56915	1.90300	-2.93459	118.56050
17620	9.70534	-30.88839	724.96210	1.91895	-2.96262	117.88000
17621	9.76205	-30.96489	725.35785	1.93373	-2.99452	117.19782
17622	9.81807	-31.04704	725.75574	1.94734	-3.03012	116.51566
17623	9.87349	-31.13481	726.15613	1.95983	-3.06938	115.83298
17624	9.92834	-31.22806	726.55933	1.97122	-3.11222	115.14997
17625	9.98267	-31.32670	726.96533	1.98155	-3.15856	114.46683
17626	10.03655	-31.43075	727.37457	1.99088	-3.20837	113.78296
17627	10.08991	-31.53987	727.78632	1.99921	-3.26146	113.10005
17628	10.14284	-31.65407	728.20093	2.00660	-3.31782	112.41755
17629	10.19536	-31.77325	728.61865	2.01308	-3.37735	111.73559
17630	10.24757	-31.89746	729.03973	2.01871	-3.44006	111.05363
17631	10.29937	-32.02630	729.46350	2.02349	-3.50573	110.37334
17632	10.35087	-32.15982	729.89032	2.02749	-3.57434	109.69415
17633	10.40209	-32.29792	730.32031	2.03073	-3.64582	109.01622
17634	10.45304	-32.44051	730.75336	2.03325	-3.72009	108.33969
17635	10.50379	-32.58767	731.19006	2.03510	-3.79717	107.66396
17636	10.55425	-32.73900	731.62933	2.03630	-3.87681	106.99063
17637	10.60447	-32.89457	732.07166	2.03691	-3.95903	106.31911
17638	10.65448	-33.05431	732.51697	2.03694	-4.04376	105.64951
17639	10.70433	-33.21832	732.96570	2.03645	-4.13102	104.98125
17640	10.75394	-33.38615	733.41687	2.03546	-4.22055	104.31591
17641	10.80337	-33.55790	733.87097	2.03402	-4.31237	103.65289
17642	10.85262	-33.73348	734.32794	2.03217	-4.40641	102.99233
17643	10.90170	-33.91286	734.78766	2.02991	-4.50260	102.33430
17644	10.95067	-34.09617	735.25049	2.02729	-4.60101	101.67815
17645	10.99940	-34.28297	735.71527	2.02432	-4.70134	101.02540
17646	11.04797	-34.47341	736.18250	2.02103	-4.80366	100.37540
17647	11.09635	-34.66743	736.65204	2.01744	-4.90789	99.72823
17648	11.14461	-34.86521	737.12408	2.01356	-5.01409	99.08325
17649	11.19263	-35.06625	737.59772	2.00944	-5.12198	98.44196
17650	11.24048	-35.27074	738.07318	2.00508	-5.23161	97.80371
17651	11.28813	-35.47860	738.55042	2.00051	-5.34291	97.16857
17652	11.33560	-35.68982	739.02917	1.99574	-5.45584	96.53657
17653	11.38289	-35.90457	739.50989	1.99077	-5.57047	95.90702
17654	11.42990	-36.12235	739.99121	1.98562	-5.68650	95.28133
17655	11.47665	-36.34335	740.47357	1.98029	-5.80400	94.65883
17656	11.52314	-36.56753	740.95660	1.97478	-5.92291	94.03952
17657	11.56940	-36.79509	741.44092	1.96910	-6.04332	93.42275
17658	11.61530	-37.02551	741.92505	1.96326	-6.16491	92.80988
17659	11.66089	-37.25898	742.40942	1.95726	-6.28776	92.20025
17660	11.70614	-37.49546	742.89386	1.95112	-6.41181	91.59386
17661	11.75102	-37.73489	743.37805	1.94482	-6.53703	90.99071
17662	11.79555	-37.97749	743.86249	1.93837	-6.66350	90.39007
17663	11.83960	-38.22266	744.34583	1.93178	-6.79089	89.79324
17664	11.88319	-38.47060	744.82855	1.92503	-6.91930	89.19951
17665	11.92629	-38.72128	745.31024	1.91813	-7.04868	88.60886
17666	11.96891	-38.97490	745.79138	1.91107	-7.17912	88.02060
17667	12.01093	-39.23085	746.27075	1.90386	-7.31029	87.43599
17668	12.05236	-39.48935	746.74866	1.89650	-7.44228	86.85433
17669	12.09318	-39.75034	747.22485	1.88898	-7.57505	86.27560
17670	12.13333	-40.01376	747.69934	1.88131	-7.70855	85.69974
17671	12.17283	-40.27984	748.17230	1.87349	-7.84289	85.12607
17672	12.21154	-40.54795	748.64270	1.86552	-7.97772	84.55579
17673	12.24946	-40.81833	749.11072	1.85742	-8.11316	83.98824
17674	12.28657	-41.09090	749.57642	1.84919	-8.24915	83.42333
17675	12.32284	-41.36592	750.03998	1.84081	-8.38581	82.86043
17676	12.35817	-41.64273	750.50031	1.83231	-8.52279	82.30068
17677	12.39255	-41.92155	750.95782	1.82370	-8.66020	81.74345
17678	12.42594	-42.20235	751.41229	1.81496	-8.79799	81.18867
17679	12.45830	-42.48508	751.86371	1.80612	-8.93612	80.63628
17680	12.48964	-42.76999	752.31232	1.79718	-9.07469	80.08563
17681	12.51985	-43.05643	752.75708	1.78817	-9.21336	79.53790
17682	12.54893	-43.34465	753.19849	1.77911	-9.35222	78.99239
17683	12.57684	-43.63463	753.63635	1.76999	-9.49123	78.44908
17684	12.60359	-43.92662	754.07098	1.76084	-9.63050	77.90730
17685	12.62908	-44.21995	754.50153	1.75169	-9.76967	77.36822
17686	12.65329	-44.51488	754.92816	1.74253	-9.90885	76.83116
17687	12.67621	-44.81139	755.35089	1.73340	-10.04799	76.29609
17688	12.69781	-45.10942	755.76965	1.72429	-10.18705	75.76295
17689	12.71808	-45.40928	756.18488	1.71523	-10.32613	75.23114
17690	12.73697	-45.71025	756.59564	1.70626	-10.46488	74.70177
17691	12.75446	-46.01264	757.00232	1.69739	-10.60340	74.17422
17692	12.77055	-46.31641	757.40497	1.68863	-10.74165	73.64845
17693	12.78521	-46.62185	757.80396	1.67999	-10.87973	73.12383
17694	12.79841	-46.92825	758.19843	1.67153	-11.01730	72.60147
17695	12.81013	-47.23592	758.58868	1.66324	-11.15445	72.08076
17696	12.82036	-47.54481	758.97485	1.65515	-11.29113	71.56168
17697	12.82907	-47.85489	759.35675	1.64727	-11.42732	71.04417
17698	12.83628	-48.16647	759.73505	1.63964	-11.56310	70.52767
17699	12.84194	-48.47882	760.10876	1.63228	-11.69815	70.01329
17700	12.84606	-48.79226	760.47845	1.62520	-11.83256	69.50043
17701	12.84862	-49.10675	760.84412	1.61844	-11.96630	68.98908
17702	12.84962	-49.42261	761.20612	1.61201	-12.09947	68.47867
17703	12.84903	-49.73910	761.56366	1.60595	-12.23173	67.97028
17704	12.84686	-50.05653	761.91736	1.60027	-12.36319	67.46333
17705	12.84308	-50.37488	762.26703	1.59499	-12.49380	66.95781
17706	12.83770	-50.69410	762.61285	1.59014	-12.62353	66.45372
17707	12.83072	-51.01450	762.95526	1.58573	-12.75248	65.95052
17708	12.82215	-51.33537	763.29333	1.58181	-12.88032	65.44934
17709	12.81199	-51.65700	763.62775	1.57839	-13.00716	64.94962
17710	12.80025	-51.97936	763.95837	1.57548	-13.13295	64.45136
17711	12.78689	-52.30276	764.28577	1.57312	-13.25780	63.95403
17712	12.77198	-52.62648	764.60913	1.57133	-13.38140	63.45875
17713	12.75548	-52.95081	764.92896	1.57013	-13.50383	62.96495
17714	12.73740	-53.27573	765.24518	1.56954	-13.62507	62.47268
17715	12.71778	-53.60119	765.55804	1.56959	-13.74508	61.98195
17716	12.69661	-53.92749	765.86768	1.57027	-13.86396	61.49227
17717	12.67398	-54.25386	766.17358	1.57162	-13.98143	61.00476
17718	12.64987	-54.58063	766.47607	1.57364	-14.09759	60.51892
17719	12.62433	-54.90773	766.77527	1.57634	-14.21242	60.03480
17720	12.59735	-55.23547	767.07147	1.57975	-14.32600	59.55191
17721	12.56902	-55.56310	767.36420	1.58387	-14.43806	59.07135
17722	12.53934	-55.89091	767.65356	1.58872	-14.54869	58.59262
17723	12.50833	-56.21885	767.93976	1.59431	-14.65788	58.11578
17724	12.47606	-56.54686	768.22284	1.60065	-14.76561	57.64088
17725	12.44253	-56.87523	768.50293	1.60775	-14.87197	57.16748
17726	12.40786	-57.20316	768.77942	1.61559	-14.97672	56.69667
17727	12.37208	-57.53095	769.05280	1.62419	-15.07996	56.22802
17728	12.33525	-57.85853	769.32288	1.63356	-15.18168	55.76157
17729	12.29735	-58.18618	769.58984	1.64370	-15.28197	55.29690
17730	12.25855	-58.51311	769.85333	1.65460	-15.38060	54.83508
17731	12.21884	-58.83963	770.11340	1.66627	-15.47766	54.37567
17732	12.17828	-59.16564	770.37018	1.67871	-15.57314	53.91874
17733	12.13694	-59.49107	770.62347	1.69192	-15.66705	53.46437
17734	12.09485	-59.81620	770.87366	1.70591	-15.75946	53.01214
17735	12.05216	-60.14021	771.11987	1.72063	-15.85019	52.56313
17736	12.00890	-60.46339	771.36255	1.73610	-15.93932	52.11694
17737	11.96514	-60.78564	771.60138	1.75231	-16.02686	51.67363
17738	11.92090	-61.10724	771.83673	1.76927	-16.11290	51.23280
17739	11.87635	-61.42739	772.06781	1.78694	-16.19725	50.79552
17740	11.83151	-61.74636	772.29504	1.80532	-16.28000	50.36136
17741	11.78646	-62.06407	772.51819	1.82441	-16.36115	49.93043
17742	11.74125	-62.38043	772.73712	1.84420	-16.44071	49.50278
17743	11.69592	-62.69571	772.95203	1.86470	-16.51878	49.07806
17744	11.65063	-63.00914	773.16223	1.88585	-16.59520	48.65724
17745	11.60541	-63.32100	773.36792	1.90766	-16.67007	48.23996
17746	11.56031	-63.63118	773.56891	1.93011	-16.74341	47.82629
17747	11.51538	-63.93996	773.76538	1.95323	-16.81531	47.41586
17748	11.47077	-64.24659	773.95667	1.97694	-16.88561	47.00964
17749	11.42650	-64.55131	774.14294	2.00126	-16.95443	46.60727
17750	11.38265	-64.85405	774.32404	2.02618	-17.02176	46.20883
17751	11.33928	-65.15475	774.49982	2.05169	-17.08763	45.81438
17752	11.29640	-65.45366	774.67029	2.07782	-17.15212	45.42360
17753	11.25418	-65.75007	774.83502	2.10449	-17.21511	45.03740
17754	11.21264	-66.04424	774.99390	2.13173	-17.27668	44.65545
17755	11.17184	-66.33609	775.14679	2.15953	-17.33685	44.27783
17756	11.13179	-66.62589	775.29364	2.18792	-17.39571	43.90421
17757	11.09266	-66.91293	775.43420	2.21682	-17.45314	43.53548
17758	11.05446	-67.19746	775.56830	2.24627	-17.50922	43.17131
17759	11.01726	-67.47942	775.69580	2.27625	-17.56396	42.81179
17760	10.98112	-67.75874	775.81647	2.30677	-17.61739	42.45699
17761	10.94608	-68.03568	775.93042	2.33785	-17.66956	42.10662
17762	10.91227	-68.30956	776.03699	2.36944	-17.72038	41.76152
17763	10.87972	-68.58061	776.13623	2.40157	-17.76992	41.42139
17764	10.84849	-68.84880	776.22797	2.43423	-17.81819	41.08632
17765	10.81863	-69.11432	776.31207	2.46747	-17.86524	40.75600
17766	10.79026	-69.37656	776.38824	2.50122	-17.91100	40.43127
17767	10.76342	-69.63573	776.45636	2.53551	-17.95553	40.11182
17768	10.73816	-69.89178	776.51617	2.57034	-17.99883	39.79774
17769	10.71455	-70.14465	776.56763	2.60573	-18.04092	39.48912
17770	10.69261	-70.39458	776.61053	2.64173	-18.08186	39.18568
17771	10.67245	-70.64096	776.64465	2.67827	-18.12156	38.88819
17772	10.65409	-70.88402	776.66986	2.71541	-18.16009	38.59637
17773	10.63760	-71.12371	776.68604	2.75316	-18.19746	38.31030
17774	10.62299	-71.36024	776.69299	2.79158	-18.23371	38.02976
17775	10.61037	-71.59306	776.69073	2.83060	-18.26879	37.75544
17776	10.59976	-71.82235	776.67877	2.87028	-18.30273	37.48709
17777	10.59122	-72.04809	776.65729	2.91062	-18.33557	37.22482
17778	10.58478	-72.27021	776.62585	2.95166	-18.36729	36.96870
17779	10.58046	-72.48895	776.58453	2.99347	-18.39796	36.71857
17780	10.57830	-72.70377	776.53314	3.03599	-18.42752	36.47509
17781	10.57833	-72.91489	776.47180	3.07930	-18.45602	36.23807
17782	10.58056	-73.12225	776.40002	3.12342	-18.48346	36.00762
17783	10.58504	-73.32605	776.31781	3.16844	-18.50989	35.78360
17784	10.59179	-73.52580	776.22504	3.21429	-18.53526	35.56659
17785	10.60083	-73.72171	776.12177	3.26104	-18.55962	35.35646
17786	10.61220	-73.91373	776.00763	3.30873	-18.58297	35.15330
17787	10.62588	-74.10184	775.88275	3.35739	-18.60533	34.95724
17788	10.64191	-74.28625	775.74683	3.40713	-18.62674	34.76822
17789	10.66023	-74.46655	775.60010	3.45787	-18.64716	34.58676
17790	10.68088	-74.64292	775.44220	3.50970	-18.66663	34.41279
17791	10.70384	-74.81537	775.27332	3.56268	-18.68515	34.24643
17792	10.72915	-74.98408	775.09308	3.61689	-18.70277	34.08765
17793	10.75674	-75.14867	774.90173	3.67226	-18.71945	33.93692
17794	10.78664	-75.30930	774.69904	3.72889	-18.73523	33.79418
17795	10.81885	-75.46601	774.48505	3.78683	-18.75011	33.65957
17796	10.85333	-75.61880	774.25970	3.84610	-18.76412	33.53320
17797	10.89009	-75.76789	774.02271	3.90682	-18.77726	33.41504
17798	10.92902	-75.91299	773.77466	3.96888	-18.78950	33.30547
17799	10.97011	-76.05431	773.51544	4.03240	-18.80088	33.20444
17800	11.01334	-76.19189	773.24493	4.09740	-18.81140	33.11208
17801	11.05872	-76.32591	772.96301	4.16401	-18.82106	33.02839
17802	11.10612	-76.45614	772.67010	4.23211	-18.82987	32.95368
17803	11.15554	-76.58274	772.36609	4.30182	-18.83782	32.88794
17804	11.20696	-76.70578	772.05096	4.37316	-18.84493	32.83128
17805	11.26032	-76.82531	771.72479	4.44617	-18.85117	32.78379
17806	11.31563	-76.94153	771.38727	4.52097	-18.85653	32.74550
17807	11.37272	-77.05426	771.03918	4.59741	-18.86098	32.71658
17808	11.43161	-77.16371	770.68030	4.67560	-18.86450	32.69706
17809	11.49224	-77.26994	770.31055	4.75557	-18.86707	32.68701
17810	11.55462	-77.37312	769.92981	4.83745	-18.86866	32.68653
17811	11.61858	-77.47311	769.53882	4.92108	-18.86926	32.69569
17812	11.68412	-77.57010	769.13727	5.00658	-18.86884	32.71456
17813	11.75120	-77.66415	768.72528	5.09397	-18.86737	32.74321
17814	11.81976	-77.75534	768.30280	5.18326	-18.86481	32.78170
17815	11.88983	-77.84386	767.86969	5.27458	-18.86109	32.83011
17816	11.96119	-77.92957	767.42682	5.36773	-18.85615	32.88836
17817	12.03388	-78.01268	766.97394	5.46282	-18.84995	32.95655
17818	12.10783	-78.09325	766.51117	5.55986	-18.84241	33.03471
17819	12.18308	-78.17144	766.03796	5.65898	-18.83347	33.12297
17820	12.25941	-78.24718	765.55554	5.75997	-18.82309	33.22119
17821	12.33683	-78.32062	765.06354	5.86294	-18.81120	33.32947
17822	12.41531	-78.39184	764.56201	5.96791	-18.79774	33.44785
17823	12.49478	-78.46092	764.05121	6.07485	-18.78262	33.57627
17824	12.57526	-78.52800	763.53070	6.18386	-18.76571	33.71483
17825	12.65654	-78.59299	763.00177	6.29470	-18.74695	33.86316
17826	12.73862	-78.65605	762.46411	6.40744	-18.72624	34.02134
17827	12.82146	-78.71724	761.91791	6.52206	-18.70345	34.18931
17828	12.90510	-78.77669	761.36261	6.63869	-18.67848	34.36720
17829	12.98927	-78.83435	760.79987	6.75702	-18.65127	34.55456
17830	13.07403	-78.89034	760.22906	6.87718	-18.62169	34.75151
17831	13.15930	-78.94475	759.65045	6.99914	-18.58965	34.95798
17832	13.24504	-78.99759	759.06427	7.12285	-18.55499	35.17384
17833	13.33126	-79.04900	758.47009	7.24841	-18.51754	35.39919
17834	13.41772	-79.09888	757.86951	7.37550	-18.47723	35.63338
17835	13.50445	-79.14738	757.26190	7.50421	-18.43387	35.87653
17836	13.59139	-79.19450	756.64777	7.63451	-18.38732	36.12847
17837	13.67856	-79.24036	756.02655	7.76649	-18.33737	36.38936
17838	13.76572	-79.28489	755.39984	7.89982	-18.28399	36.65848
17839	13.85290	-79.32821	754.76715	8.03460	-18.22698	36.93596
17840	13.94004	-79.37034	754.12885	8.17079	-18.16619	37.22165
17841	14.02707	-79.41133	753.48505	8.30831	-18.10146	37.51533
17842	14.11402	-79.45124	752.83539	8.44726	-18.03254	37.81712
17843	14.20064	-79.49001	752.18152	8.58726	-17.95941	38.12613
17844	14.28697	-79.52771	751.52313	8.72839	-17.88183	38.44247
17845	14.37293	-79.56437	750.86041	8.87059	-17.79964	38.76590
17846	14.45857	-79.60006	750.19293	9.01394	-17.71256	39.09659
17847	14.54363	-79.63473	749.52222	9.15807	-17.62063	39.43356
17848	14.62814	-79.66843	748.84814	9.30306	-17.52358	39.77698
17849	14.71204	-79.70120	748.17084	9.44883	-17.42126	40.12660
17850	14.79528	-79.73306	747.49054	9.59533	-17.31362	40.48223
17851	14.87788	-79.76405	746.80676	9.74263	-17.20050	40.84405
17852	14.95962	-79.79413	746.12152	9.89033	-17.08211	41.21106
17853	15.04053	-79.82336	745.43402	10.03853	-16.95830	41.58344
17854	15.12055	-79.85174	744.74487	10.18715	-16.82903	41.96099
17855	15.19972	-79.87932	744.05353	10.33628	-16.69413	42.34393
17856	15.27781	-79.90605	743.36176	10.48551	-16.55385	42.73119
17857	15.35485	-79.93200	742.66895	10.63494	-16.40801	43.12299
17858	15.43079	-79.95717	741.97565	10.78449	-16.25661	43.51915
17859	15.50559	-79.98158	741.28192	10.93410	-16.09976	43.91954
17860	15.57928	-80.00527	740.58746	11.08387	-15.93740	44.32455
17861	15.65167	-80.02820	739.89398	11.23340	-15.77003	44.73320
17862	15.72279	-80.05041	739.20111	11.38279	-15.59760	45.14585
17863	15.79262	-80.07191	738.50897	11.53199	-15.42025	45.56239
17864	15.86118	-80.09275	737.81726	11.68109	-15.23790	45.98323
17865	15.92828	-80.11288	737.12775	11.82971	-15.05109	46.40736
17866	15.99397	-80.13235	736.43988	11.97793	-14.85976	46.83513
17867	16.05819	-80.15118	735.75397	12.12570	-14.66405	47.26649
17868	16.12093	-80.16938	735.07037	12.27291	-14.46416	47.70134
17869	16.18223	-80.18700	734.38861	12.41962	-14.26007	48.14013
17870	16.24191	-80.20403	733.71033	12.56541	-14.05245	48.58181
17871	16.30004	-80.22050	733.03510	12.71034	-13.84129	49.02679
17872	16.35657	-80.23645	732.36328	12.85430	-13.62680	49.47503
17873	16.41154	-80.25192	731.69434	12.99734	-13.40895	49.92693
17874	16.46481	-80.26688	731.03009	13.13905	-13.18843	50.38146
17875	16.51640	-80.28140	730.36993	13.27949	-12.96522	50.83904
17876	16.56631	-80.29549	729.71423	13.41854	-12.73954	51.29957
17877	16.61451	-80.30919	729.06317	13.55607	-12.51159	51.76292
17878	16.66107	-80.32255	728.41620	13.69211	-12.28137	52.22942
17879	16.70588	-80.33558	727.77490	13.82623	-12.04958	52.69786
17880	16.74900	-80.34834	727.13879	13.95844	-11.81622	53.16858
17881	16.79042	-80.36084	726.50806	14.08861	-11.58150	53.64142
17882	16.83018	-80.37315	725.88214	14.21675	-11.34538	54.11671
17883	16.86820	-80.38528	725.26270	14.34245	-11.10862	54.59324
17884	16.90453	-80.39730	724.64911	14.46572	-10.87117	55.07136
17885	16.93917	-80.40921	724.04163	14.58642	-10.63325	55.55088
17886	16.97212	-80.42108	723.44019	14.70445	-10.39507	56.03152
17887	17.00347	-80.43295	722.84442	14.81982	-10.15654	56.51354
17888	17.03314	-80.44485	722.25562	14.93215	-9.91840	56.99560
17889	17.06120	-80.45681	721.67322	15.04147	-9.68055	57.47794
17890	17.08768	-80.46889	721.09723	15.14766	-9.44321	57.96029
17891	17.11261	-80.48113	720.52722	15.25072	-9.20628	58.44289
17892	17.13597	-80.49355	719.96442	15.35031	-8.97050	58.92439
17893	17.15780	-80.50622	719.40833	15.44643	-8.73578	59.40505
17894	17.17813	-80.51916	718.85901	15.53898	-8.50232	59.88457
17895	17.19700	-80.53242	718.31647	15.62789	-8.27027	60.36261
17896	17.21448	-80.54606	717.78009	15.71320	-8.03955	60.83932
17897	17.23055	-80.56009	717.25110	15.79464	-7.81081	61.31332
17898	17.24529	-80.57455	716.72888	15.87226	-7.58396	61.78475
17899	17.25874	-80.58952	716.21344	15.94600	-7.35916	62.25327
17900	17.27094	-80.60501	715.70422	16.01587	-7.13631	62.71902
17901	17.28192	-80.62106	715.20233	16.08166	-6.91608	63.18063
17902	17.29174	-80.63772	714.70721	16.14338	-6.69836	63.63824
17903	17.30043	-80.65503	714.21887	16.20099	-6.48331	64.09151
17904	17.30805	-80.67301	713.73724	16.25448	-6.27103	64.54012
17905	17.31468	-80.69176	713.26166	16.30391	-6.06139	64.98421
17906	17.32035	-80.71124	712.79321	16.34916	-5.85493	65.42249
17907	17.32514	-80.73151	712.33118	16.39031	-5.65152	65.85513
