	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2321	0.31546	0.27379	-0.00308	0.00024	0.68205	0.00431	0.29360	0.23111	0.01450	0.00536	0.63143	0.00880	0.32554	0.22700	0.02099	-0.02906	0.63606	0.01434	0.24113	0.06319	0.09458	-0.00778	0.43462	0.01749
2322	0.31559	0.27356	-0.00382	0.00053	0.68190	0.00403	0.29353	0.23130	0.01452	0.00556	0.63131	0.00899	0.32552	0.22704	0.02070	-0.02886	0.63596	0.01449	0.24059	0.06552	0.09865	-0.00775	0.43450	0.01723
2323	0.31564	0.27336	-0.00452	0.00091	0.68166	0.00362	0.29344	0.23150	0.01453	0.00577	0.63116	0.00959	0.32546	0.22709	0.02040	-0.02866	0.63582	0.01504	0.24023	0.06782	0.10252	-0.00778	0.43433	0.01685
2324	0.31550	0.27340	-0.00505	0.00121	0.68142	0.00326	0.29337	0.23184	0.01473	0.00589	0.63100	0.00994	0.32544	0.22747	0.02039	-0.02854	0.63570	0.01532	0.24066	0.06989	0.10616	-0.00801	0.43417	0.01648
2325	0.31527	0.27366	-0.00527	0.00110	0.68130	0.00289	0.29338	0.23227	0.01513	0.00572	0.63090	0.00980	0.32549	0.22815	0.02071	-0.02874	0.63560	0.01499	0.24180	0.07178	0.10971	-0.00825	0.43406	0.01615
2326	0.31508	0.27390	-0.00519	0.00062	0.68132	0.00254	0.29349	0.23262	0.01575	0.00530	0.63092	0.00944	0.32565	0.22884	0.02137	-0.02922	0.63555	0.01430	0.24325	0.07360	0.11350	-0.00827	0.43406	0.01587
2327	0.31500	0.27395	-0.00497	0.00016	0.68147	0.00237	0.29372	0.23289	0.01671	0.00495	0.63107	0.00916	0.32590	0.22946	0.02240	-0.02962	0.63561	0.01370	0.24468	0.07537	0.11745	-0.00812	0.43418	0.01576
2328	0.31508	0.27387	-0.00469	0.00007	0.68165	0.00248	0.29407	0.23320	0.01798	0.00492	0.63123	0.00901	0.32627	0.23003	0.02369	-0.02967	0.63573	0.01341	0.24593	0.07693	0.12107	-0.00797	0.43433	0.01581
2329	0.31531	0.27370	-0.00437	0.00034	0.68176	0.00272	0.29453	0.23353	0.01938	0.00520	0.63128	0.00880	0.32675	0.23046	0.02499	-0.02939	0.63583	0.01321	0.24698	0.07812	0.12401	-0.00790	0.43441	0.01596
2330	0.31556	0.27343	-0.00400	0.00071	0.68178	0.00292	0.29499	0.23377	0.02075	0.00556	0.63122	0.00836	0.32725	0.23068	0.02617	-0.02900	0.63586	0.01286	0.24797	0.07888	0.12641	-0.00795	0.43441	0.01611
2331	0.31571	0.27316	-0.00353	0.00102	0.68178	0.00299	0.29539	0.23388	0.02201	0.00583	0.63117	0.00790	0.32768	0.23082	0.02724	-0.02872	0.63590	0.01246	0.24907	0.07939	0.12856	-0.00812	0.43440	0.01617
2332	0.31586	0.27301	-0.00294	0.00115	0.68179	0.00302	0.29578	0.23396	0.02315	0.00590	0.63116	0.00778	0.32810	0.23100	0.02826	-0.02865	0.63594	0.01228	0.25024	0.07986	0.13058	-0.00834	0.43441	0.01609
2333	0.31627	0.27298	-0.00223	0.00105	0.68182	0.00315	0.29635	0.23410	0.02423	0.00578	0.63120	0.00807	0.32868	0.23125	0.02933	-0.02879	0.63596	0.01242	0.25133	0.08040	0.13246	-0.00841	0.43444	0.01591
2334	0.31694	0.27299	-0.00141	0.00084	0.68192	0.00343	0.29710	0.23424	0.02531	0.00560	0.63131	0.00846	0.32944	0.23150	0.03046	-0.02899	0.63601	0.01269	0.25235	0.08089	0.13414	-0.00833	0.43451	0.01574
2335	0.31753	0.27297	-0.00061	0.00076	0.68209	0.00381	0.29780	0.23427	0.02625	0.00556	0.63145	0.00845	0.33014	0.23170	0.03151	-0.02902	0.63615	0.01281	0.25345	0.08112	0.13554	-0.00839	0.43465	0.01573
2336	0.31779	0.27279	-0.00005	0.00090	0.68221	0.00413	0.29823	0.23407	0.02691	0.00569	0.63151	0.00803	0.33056	0.23175	0.03231	-0.02883	0.63631	0.01270	0.25450	0.08102	0.13659	-0.00872	0.43476	0.01593
2337	0.31784	0.27222	0.00010	0.00109	0.68223	0.00423	0.29840	0.23358	0.02727	0.00584	0.63150	0.00781	0.33073	0.23142	0.03277	-0.02865	0.63638	0.01266	0.25505	0.08063	0.13724	-0.00891	0.43480	0.01623
2338	0.31792	0.27112	-0.00012	0.00109	0.68222	0.00413	0.29849	0.23273	0.02739	0.00584	0.63152	0.00816	0.33081	0.23056	0.03292	-0.02867	0.63636	0.01287	0.25497	0.07992	0.13748	-0.00868	0.43480	0.01643
2339	0.31809	0.26975	-0.00034	0.00079	0.68218	0.00410	0.29858	0.23156	0.02741	0.00560	0.63153	0.00861	0.33089	0.22932	0.03298	-0.02895	0.63628	0.01317	0.25459	0.07883	0.13742	-0.00849	0.43476	0.01655
2340	0.31821	0.26852	-0.00007	0.00031	0.68202	0.00424	0.29861	0.23027	0.02753	0.00516	0.63137	0.00865	0.33090	0.22802	0.03319	-0.02937	0.63610	0.01330	0.25428	0.07736	0.13717	-0.00880	0.43460	0.01673
2341	0.31803	0.26754	0.00072	-0.00014	0.68173	0.00434	0.29838	0.22901	0.02790	0.00474	0.63105	0.00851	0.33066	0.22678	0.03362	-0.02977	0.63581	0.01333	0.25400	0.07561	0.13682	-0.00928	0.43430	0.01699
2342	0.31736	0.26651	0.00152	-0.00033	0.68150	0.00410	0.29776	0.22772	0.02835	0.00456	0.63086	0.00865	0.33004	0.22546	0.03400	-0.02996	0.63559	0.01341	0.25363	0.07367	0.13645	-0.00927	0.43410	0.01716
2343	0.31629	0.26520	0.00186	-0.00022	0.68155	0.00355	0.29682	0.22625	0.02856	0.00466	0.63100	0.00904	0.32913	0.22400	0.03408	-0.02991	0.63563	0.01352	0.25321	0.07164	0.13608	-0.00877	0.43419	0.01711
2344	0.31513	0.26368	0.00164	0.00004	0.68183	0.00304	0.29584	0.22466	0.02837	0.00485	0.63137	0.00937	0.32816	0.22249	0.03382	-0.02976	0.63593	0.01361	0.25290	0.06967	0.13560	-0.00830	0.43452	0.01691
2345	0.31409	0.26212	0.00098	0.00014	0.68211	0.00282	0.29497	0.22308	0.02780	0.00491	0.63170	0.00956	0.32730	0.22104	0.03327	-0.02972	0.63623	0.01368	0.25263	0.06778	0.13482	-0.00813	0.43483	0.01672
2346	0.31321	0.26061	0.00010	0.00001	0.68221	0.00281	0.29421	0.22157	0.02701	0.00478	0.63183	0.00970	0.32655	0.21959	0.03248	-0.02986	0.63633	0.01373	0.25224	0.06587	0.13359	-0.00812	0.43494	0.01665
2347	0.31257	0.25926	-0.00070	-0.00017	0.68213	0.00287	0.29358	0.22011	0.02605	0.00462	0.63175	0.00985	0.32592	0.21809	0.03148	-0.03003	0.63622	0.01382	0.25161	0.06389	0.13187	-0.00812	0.43485	0.01675
2348	0.31241	0.25810	-0.00128	-0.00028	0.68192	0.00285	0.29323	0.21866	0.02491	0.00452	0.63156	0.00994	0.32557	0.21649	0.03032	-0.03012	0.63603	0.01403	0.25073	0.06188	0.12970	-0.00819	0.43467	0.01694
2349	0.31280	0.25711	-0.00174	-0.00030	0.68169	0.00271	0.29326	0.21730	0.02359	0.00448	0.63137	0.01002	0.32557	0.21487	0.02902	-0.03012	0.63587	0.01438	0.24960	0.05997	0.12706	-0.00838	0.43448	0.01715
2350	0.31346	0.25641	-0.00224	-0.00032	0.68160	0.00259	0.29346	0.21628	0.02224	0.00444	0.63130	0.01012	0.32575	0.21347	0.02764	-0.03012	0.63584	0.01475	0.24826	0.05825	0.12395	-0.00854	0.43443	0.01736
2351	0.31395	0.25620	-0.00274	-0.00040	0.68169	0.00265	0.29355	0.21581	0.02096	0.00440	0.63139	0.01012	0.32582	0.21263	0.02632	-0.03014	0.63593	0.01492	0.24691	0.05680	0.12048	-0.00857	0.43452	0.01760
2352	0.31404	0.25655	-0.00318	-0.00062	0.68181	0.00294	0.29338	0.21583	0.01972	0.00429	0.63144	0.00990	0.32561	0.21246	0.02515	-0.03023	0.63599	0.01484	0.24577	0.05561	0.11681	-0.00857	0.43459	0.01787
2353	0.31379	0.25715	-0.00356	-0.00095	0.68178	0.00329	0.29300	0.21602	0.01846	0.00407	0.63135	0.00972	0.32519	0.21264	0.02413	-0.03043	0.63589	0.01477	0.24486	0.05444	0.11300	-0.00865	0.43451	0.01802
2354	0.31343	0.25760	-0.00386	-0.00128	0.68159	0.00353	0.29254	0.21605	0.01726	0.00379	0.63116	0.00980	0.32467	0.21272	0.02327	-0.03071	0.63566	0.01491	0.24394	0.05304	0.10908	-0.00879	0.43429	0.01798
2355	0.31313	0.25768	-0.00394	-0.00159	0.68134	0.00372	0.29212	0.21580	0.01639	0.00351	0.63091	0.01000	0.32419	0.21247	0.02273	-0.03099	0.63539	0.01513	0.24294	0.05129	0.10517	-0.00894	0.43403	0.01790
2356	0.31298	0.25740	-0.00371	-0.00188	0.68114	0.00400	0.29184	0.21526	0.01594	0.00329	0.63067	0.00994	0.32385	0.21184	0.02251	-0.03120	0.63513	0.01513	0.24195	0.04927	0.10152	-0.00905	0.43379	0.01800
2357	0.31303	0.25689	-0.00324	-0.00214	0.68103	0.00426	0.29171	0.21453	0.01572	0.00313	0.63050	0.00950	0.32367	0.21095	0.02245	-0.03135	0.63497	0.01476	0.24100	0.04723	0.09821	-0.00911	0.43364	0.01825
2358	0.31329	0.25633	-0.00270	-0.00227	0.68100	0.00417	0.29170	0.21377	0.01551	0.00309	0.63043	0.00888	0.32361	0.20997	0.02236	-0.03139	0.63490	0.01413	0.23991	0.04536	0.09500	-0.00906	0.43360	0.01846
2359	0.31370	0.25579	-0.00222	-0.00218	0.68102	0.00359	0.29176	0.21310	0.01525	0.00320	0.63044	0.00828	0.32360	0.20899	0.02225	-0.03130	0.63492	0.01341	0.23847	0.04370	0.09160	-0.00891	0.43365	0.01850
2360	0.31417	0.25524	-0.00181	-0.00187	0.68108	0.00288	0.29180	0.21249	0.01498	0.00348	0.63052	0.00781	0.32356	0.20802	0.02212	-0.03105	0.63501	0.01275	0.23671	0.04221	0.08800	-0.00869	0.43375	0.01850
2361	0.31471	0.25463	-0.00143	-0.00142	0.68120	0.00249	0.29187	0.21189	0.01471	0.00389	0.63065	0.00753	0.32354	0.20698	0.02192	-0.03066	0.63517	0.01233	0.23477	0.04084	0.08431	-0.00840	0.43391	0.01854
2362	0.31541	0.25394	-0.00104	-0.00087	0.68143	0.00252	0.29204	0.21124	0.01442	0.00441	0.63087	0.00747	0.32363	0.20583	0.02166	-0.03013	0.63541	0.01228	0.23273	0.03956	0.08054	-0.00800	0.43414	0.01851
2363	0.31620	0.25323	-0.00063	-0.00024	0.68183	0.00280	0.29226	0.21059	0.01411	0.00500	0.63126	0.00764	0.32375	0.20467	0.02139	-0.02951	0.63582	0.01261	0.23059	0.03842	0.07673	-0.00759	0.43451	0.01830
2364	0.31686	0.25271	-0.00023	0.00044	0.68239	0.00314	0.29238	0.21013	0.01380	0.00558	0.63181	0.00803	0.32376	0.20372	0.02114	-0.02890	0.63642	0.01316	0.22846	0.03757	0.07298	-0.00732	0.43506	0.01802
2365	0.31732	0.25249	0.00014	0.00111	0.68296	0.00337	0.29238	0.20997	0.01352	0.00611	0.63238	0.00849	0.32366	0.20314	0.02091	-0.02835	0.63706	0.01369	0.22654	0.03704	0.06941	-0.00723	0.43563	0.01791
2366	0.31765	0.25245	0.00049	0.00174	0.68333	0.00351	0.29236	0.20996	0.01328	0.00660	0.63276	0.00886	0.32356	0.20277	0.02067	-0.02784	0.63752	0.01412	0.22499	0.03664	0.06610	-0.00723	0.43603	0.01804
2367	0.31791	0.25235	0.00080	0.00231	0.68348	0.00368	0.29236	0.20985	0.01299	0.00706	0.63292	0.00917	0.32350	0.20237	0.02034	-0.02736	0.63776	0.01452	0.22387	0.03614	0.06301	-0.00722	0.43622	0.01831
2368	0.31813	0.25207	0.00096	0.00279	0.68360	0.00387	0.29235	0.20952	0.01254	0.00744	0.63305	0.00954	0.32344	0.20180	0.01985	-0.02695	0.63794	0.01499	0.22294	0.03550	0.06009	-0.00714	0.43636	0.01850
2369	0.31835	0.25163	0.00096	0.00307	0.68383	0.00392	0.29233	0.20908	0.01199	0.00767	0.63331	0.00989	0.32335	0.20114	0.01933	-0.02672	0.63821	0.01534	0.22194	0.03486	0.05735	-0.00701	0.43662	0.01850
2370	0.31857	0.25118	0.00095	0.00313	0.68416	0.00370	0.29231	0.20868	0.01154	0.00772	0.63367	0.00992	0.32326	0.20050	0.01893	-0.02667	0.63855	0.01537	0.22087	0.03436	0.05484	-0.00688	0.43696	0.01832
2371	0.31875	0.25081	0.00100	0.00310	0.68450	0.00338	0.29227	0.20836	0.01128	0.00771	0.63402	0.00964	0.32317	0.19995	0.01861	-0.02667	0.63889	0.01519	0.21989	0.03396	0.05260	-0.00685	0.43730	0.01812
2372	0.31884	0.25050	0.00103	0.00315	0.68485	0.00327	0.29218	0.20810	0.01106	0.00776	0.63435	0.00940	0.32306	0.19945	0.01822	-0.02658	0.63926	0.01519	0.21903	0.03361	0.05063	-0.00697	0.43766	0.01801
2373	0.31897	0.25010	0.00091	0.00330	0.68525	0.00352	0.29217	0.20775	0.01076	0.00786	0.63473	0.00952	0.32302	0.19890	0.01776	-0.02643	0.63970	0.01554	0.21834	0.03322	0.04889	-0.00718	0.43806	0.01801
2374	0.31927	0.24954	0.00070	0.00342	0.68565	0.00402	0.29233	0.20726	0.01046	0.00794	0.63512	0.00995	0.32316	0.19825	0.01740	-0.02632	0.64012	0.01610	0.21791	0.03272	0.04736	-0.00727	0.43845	0.01810
2375	0.31967	0.24893	0.00053	0.00339	0.68593	0.00450	0.29262	0.20670	0.01023	0.00796	0.63540	0.01038	0.32342	0.19757	0.01716	-0.02630	0.64036	0.01656	0.21770	0.03214	0.04603	-0.00707	0.43871	0.01834
2376	0.32002	0.24844	0.00054	0.00327	0.68611	0.00480	0.29289	0.20623	0.01007	0.00796	0.63558	0.01057	0.32367	0.19698	0.01691	-0.02630	0.64047	0.01679	0.21756	0.03164	0.04485	-0.00665	0.43886	0.01870
2377	0.32034	0.24817	0.00076	0.00335	0.68635	0.00495	0.29311	0.20594	0.00991	0.00812	0.63582	0.01060	0.32388	0.19656	0.01660	-0.02613	0.64068	0.01693	0.21740	0.03131	0.04361	-0.00627	0.43909	0.01904
2378	0.32069	0.24811	0.00113	0.00386	0.68674	0.00496	0.29336	0.20583	0.00973	0.00856	0.63619	0.01058	0.32412	0.19633	0.01631	-0.02564	0.64113	0.01709	0.21731	0.03110	0.04214	-0.00615	0.43950	0.01931
2379	0.32095	0.24816	0.00151	0.00465	0.68707	0.00488	0.29357	0.20578	0.00946	0.00918	0.63648	0.01034	0.32431	0.19623	0.01603	-0.02497	0.64159	0.01703	0.21745	0.03084	0.04055	-0.00635	0.43989	0.01972
2380	0.32097	0.24815	0.00186	0.00529	0.68702	0.00476	0.29364	0.20562	0.00912	0.00965	0.63638	0.00973	0.32438	0.19613	0.01578	-0.02444	0.64168	0.01654	0.21786	0.03034	0.03914	-0.00669	0.43992	0.02053
2381	0.32082	0.24799	0.00216	0.00559	0.68656	0.00458	0.29360	0.20528	0.00883	0.00988	0.63587	0.00913	0.32436	0.19590	0.01560	-0.02418	0.64130	0.01596	0.21842	0.02962	0.03802	-0.00684	0.43955	0.02166
2382	0.32077	0.24765	0.00235	0.00573	0.68598	0.00426	0.29364	0.20484	0.00869	0.01002	0.63531	0.00905	0.32440	0.19552	0.01553	-0.02405	0.64078	0.01577	0.21882	0.02889	0.03707	-0.00668	0.43907	0.02286
2383	0.32102	0.24722	0.00239	0.00583	0.68555	0.00381	0.29385	0.20443	0.00866	0.01013	0.63498	0.00952	0.32459	0.19504	0.01552	-0.02398	0.64044	0.01605	0.21882	0.02842	0.03615	-0.00644	0.43878	0.02408
2384	0.32143	0.24690	0.00232	0.00572	0.68527	0.00347	0.29413	0.20421	0.00870	0.01002	0.63481	0.01009	0.32483	0.19468	0.01551	-0.02413	0.64026	0.01648	0.21847	0.02832	0.03521	-0.00639	0.43866	0.02544
2385	0.32169	0.24685	0.00223	0.00523	0.68508	0.00337	0.29427	0.20425	0.00877	0.00960	0.63469	0.01050	0.32494	0.19457	0.01549	-0.02457	0.64012	0.01680	0.21801	0.02847	0.03423	-0.00650	0.43861	0.02697
2386	0.32163	0.24698	0.00216	0.00458	0.68500	0.00337	0.29417	0.20443	0.00886	0.00909	0.63467	0.01078	0.32483	0.19465	0.01548	-0.02510	0.64005	0.01702	0.21760	0.02863	0.03327	-0.00649	0.43865	0.02855
2387	0.32144	0.24703	0.00210	0.00425	0.68510	0.00327	0.29396	0.20452	0.00892	0.00885	0.63484	0.01108	0.32462	0.19466	0.01546	-0.02535	0.64019	0.01725	0.21719	0.02868	0.03238	-0.00636	0.43892	0.03013
2388	0.32143	0.24684	0.00197	0.00459	0.68539	0.00310	0.29388	0.20439	0.00888	0.00910	0.63521	0.01151	0.32450	0.19444	0.01542	-0.02509	0.64065	0.01766	0.21670	0.02862	0.03153	-0.00638	0.43943	0.03181
2389	0.32172	0.24645	0.00181	0.00542	0.68573	0.00304	0.29403	0.20410	0.00878	0.00969	0.63566	0.01220	0.32460	0.19403	0.01539	-0.02446	0.64132	0.01842	0.21620	0.02851	0.03058	-0.00673	0.44009	0.03372
2390	0.32214	0.24600	0.00174	0.00618	0.68600	0.00308	0.29431	0.20375	0.00879	0.01021	0.63607	0.01307	0.32482	0.19355	0.01550	-0.02387	0.64195	0.01946	0.21581	0.02833	0.02947	-0.00714	0.44074	0.03596
2391	0.32244	0.24564	0.00186	0.00637	0.68614	0.00309	0.29454	0.20346	0.00899	0.01037	0.63636	0.01381	0.32500	0.19315	0.01574	-0.02364	0.64237	0.02042	0.21558	0.02807	0.02826	-0.00715	0.44128	0.03861
2392	0.32251	0.24550	0.00220	0.00607	0.68617	0.00296	0.29458	0.20331	0.00918	0.01028	0.63653	0.01424	0.32502	0.19294	0.01593	-0.02372	0.64253	0.02093	0.21549	0.02784	0.02708	-0.00655	0.44175	0.04175
2393	0.32243	0.24556	0.00258	0.00571	0.68612	0.00268	0.29450	0.20330	0.00916	0.01020	0.63665	0.01457	0.32492	0.19292	0.01597	-0.02385	0.64254	0.02107	0.21549	0.02768	0.02591	-0.00549	0.44225	0.04529
2394	0.32231	0.24563	0.00283	0.00547	0.68604	0.00246	0.29440	0.20328	0.00890	0.01023	0.63678	0.01507	0.32480	0.19293	0.01583	-0.02392	0.64253	0.02120	0.21560	0.02749	0.02480	-0.00432	0.44283	0.04900
2395	0.32213	0.24560	0.00294	0.00526	0.68607	0.00256	0.29428	0.20314	0.00843	0.01025	0.63696	0.01569	0.32469	0.19285	0.01540	-0.02397	0.64260	0.02148	0.21585	0.02714	0.02384	-0.00332	0.44350	0.05268
2396	0.32180	0.24555	0.00306	0.00495	0.68629	0.00302	0.29407	0.20293	0.00788	0.01017	0.63722	0.01620	0.32454	0.19273	0.01473	-0.02408	0.64281	0.02187	0.21631	0.02662	0.02310	-0.00262	0.44434	0.05634
2397	0.32135	0.24555	0.00336	0.00470	0.68669	0.00356	0.29381	0.20273	0.00744	0.01011	0.63758	0.01653	0.32436	0.19266	0.01412	-0.02412	0.64321	0.02227	0.21699	0.02600	0.02253	-0.00214	0.44544	0.06025
2398	0.32104	0.24552	0.00378	0.00483	0.68714	0.00386	0.29367	0.20252	0.00715	0.01032	0.63801	0.01671	0.32429	0.19259	0.01374	-0.02387	0.64380	0.02255	0.21774	0.02539	0.02205	-0.00185	0.44685	0.06455
2399	0.32101	0.24533	0.00411	0.00550	0.68756	0.00387	0.29374	0.20224	0.00691	0.01088	0.63846	0.01688	0.32438	0.19238	0.01353	-0.02326	0.64451	0.02271	0.21831	0.02487	0.02156	-0.00177	0.44849	0.06912
2400	0.32116	0.24503	0.00413	0.00647	0.68795	0.00368	0.29391	0.20191	0.00673	0.01165	0.63899	0.01725	0.32454	0.19207	0.01340	-0.02248	0.64531	0.02292	0.21857	0.02448	0.02107	-0.00188	0.45028	0.07369
2401	0.32123	0.24478	0.00378	0.00734	0.68830	0.00331	0.29398	0.20167	0.00663	0.01228	0.63958	0.01786	0.32461	0.19181	0.01325	-0.02184	0.64614	0.02325	0.21857	0.02425	0.02071	-0.00215	0.45213	0.07813
2402	0.32109	0.24472	0.00321	0.00780	0.68859	0.00288	0.29386	0.20163	0.00645	0.01256	0.64021	0.01853	0.32453	0.19175	0.01289	-0.02157	0.64695	0.02365	0.21849	0.02419	0.02053	-0.00257	0.45402	0.08246
2403	0.32077	0.24488	0.00267	0.00789	0.68889	0.00257	0.29360	0.20177	0.00612	0.01254	0.64081	0.01916	0.32432	0.19189	0.01233	-0.02158	0.64773	0.02414	0.21845	0.02425	0.02044	-0.00305	0.45598	0.08680
2404	0.32047	0.24512	0.00237	0.00781	0.68915	0.00247	0.29335	0.20197	0.00579	0.01237	0.64136	0.01990	0.32410	0.19212	0.01186	-0.02170	0.64850	0.02488	0.21844	0.02437	0.02032	-0.00356	0.45799	0.09132
2405	0.32035	0.24530	0.00231	0.00773	0.68935	0.00248	0.29324	0.20214	0.00570	0.01220	0.64191	0.02086	0.32400	0.19230	0.01179	-0.02182	0.64927	0.02586	0.21839	0.02452	0.02025	-0.00406	0.46002	0.09592
2406	0.32044	0.24530	0.00244	0.00768	0.68941	0.00229	0.29332	0.20216	0.00595	0.01207	0.64248	0.02197	0.32404	0.19233	0.01218	-0.02194	0.64999	0.02683	0.21838	0.02457	0.02041	-0.00447	0.46202	0.10034
2407	0.32059	0.24511	0.00270	0.00772	0.68931	0.00175	0.29347	0.20200	0.00646	0.01202	0.64308	0.02302	0.32417	0.19216	0.01283	-0.02205	0.65059	0.02746	0.21842	0.02444	0.02078	-0.00481	0.46402	0.10447
2408	0.32063	0.24486	0.00300	0.00802	0.68930	0.00114	0.29353	0.20175	0.00697	0.01211	0.64372	0.02383	0.32420	0.19193	0.01346	-0.02203	0.65124	0.02769	0.21849	0.02417	0.02117	-0.00543	0.46612	0.10828
2409	0.32048	0.24470	0.00322	0.00856	0.68964	0.00092	0.29341	0.20157	0.00723	0.01225	0.64441	0.02436	0.32408	0.19179	0.01383	-0.02188	0.65215	0.02781	0.21853	0.02393	0.02140	-0.00678	0.46838	0.11173
2410	0.32020	0.24473	0.00329	0.00900	0.69024	0.00110	0.29320	0.20156	0.00724	0.01221	0.64509	0.02478	0.32385	0.19186	0.01400	-0.02182	0.65331	0.02819	0.21858	0.02381	0.02146	-0.00881	0.47064	0.11480
2411	0.31996	0.24491	0.00326	0.00911	0.69071	0.00135	0.29302	0.20171	0.00730	0.01186	0.64571	0.02534	0.32365	0.19207	0.01423	-0.02199	0.65449	0.02899	0.21864	0.02385	0.02141	-0.01094	0.47267	0.11763
2412	0.31984	0.24512	0.00324	0.00902	0.69082	0.00137	0.29295	0.20191	0.00757	0.01141	0.64620	0.02611	0.32357	0.19230	0.01459	-0.02228	0.65548	0.03003	0.21873	0.02396	0.02134	-0.01274	0.47439	0.12032
2413	0.31984	0.24530	0.00327	0.00908	0.69060	0.00116	0.29299	0.20209	0.00785	0.01117	0.64655	0.02693	0.32361	0.19249	0.01490	-0.02240	0.65621	0.03098	0.21885	0.02408	0.02128	-0.01414	0.47585	0.12284
2414	0.31991	0.24539	0.00333	0.00943	0.69021	0.00077	0.29307	0.20218	0.00795	0.01121	0.64681	0.02764	0.32370	0.19257	0.01495	-0.02227	0.65679	0.03167	0.21896	0.02414	0.02121	-0.01538	0.47716	0.12507
2415	0.32001	0.24537	0.00343	0.00996	0.68982	0.00027	0.29316	0.20215	0.00796	0.01138	0.64717	0.02834	0.32381	0.19252	0.01488	-0.02201	0.65746	0.03230	0.21902	0.02412	0.02108	-0.01667	0.47834	0.12676
2416	0.32013	0.24534	0.00352	0.01050	0.68964	-0.00012	0.29327	0.20214	0.00815	0.01153	0.64797	0.02939	0.32391	0.19247	0.01504	-0.02178	0.65853	0.03328	0.21901	0.02413	0.02082	-0.01811	0.47928	0.12760
2417	0.32029	0.24539	0.00352	0.01091	0.68990	0.00002	0.29341	0.20224	0.00847	0.01157	0.64924	0.03092	0.32402	0.19253	0.01542	-0.02167	0.66001	0.03480	0.21898	0.02424	0.02043	-0.01966	0.47991	0.12753
2418	0.32042	0.24545	0.00346	0.01113	0.69073	0.00104	0.29353	0.20233	0.00865	0.01144	0.65054	0.03255	0.32412	0.19259	0.01567	-0.02174	0.66152	0.03649	0.21898	0.02435	0.02006	-0.02131	0.48024	0.12692
2419	0.32049	0.24533	0.00341	0.01107	0.69209	0.00282	0.29360	0.20222	0.00864	0.01105	0.65146	0.03378	0.32418	0.19246	0.01564	-0.02204	0.66264	0.03783	0.21897	0.02426	0.01988	-0.02303	0.48040	0.12628
2420	0.32056	0.24495	0.00348	0.01064	0.69366	0.00482	0.29362	0.20186	0.00861	0.01037	0.65204	0.03444	0.32421	0.19207	0.01556	-0.02263	0.66344	0.03867	0.21885	0.02397	0.01998	-0.02470	0.48053	0.12571
2421	0.32065	0.24446	0.00367	0.00984	0.69522	0.00655	0.29363	0.20141	0.00873	0.00943	0.65265	0.03476	0.32421	0.19157	0.01562	-0.02347	0.66421	0.03926	0.21854	0.02368	0.02034	-0.02621	0.48066	0.12492
2422	0.32071	0.24412	0.00389	0.00888	0.69686	0.00800	0.29358	0.20113	0.00892	0.00838	0.65351	0.03501	0.32415	0.19122	0.01580	-0.02444	0.66519	0.03983	0.21808	0.02358	0.02081	-0.02760	0.48071	0.12347
2423	0.32066	0.24404	0.00401	0.00798	0.69879	0.00949	0.29345	0.20111	0.00907	0.00738	0.65470	0.03528	0.32400	0.19114	0.01593	-0.02537	0.66645	0.04043	0.21760	0.02373	0.02111	-0.02898	0.48069	0.12116
2424	0.32058	0.24416	0.00394	0.00727	0.70106	0.01117	0.29331	0.20129	0.00914	0.00648	0.65621	0.03560	0.32385	0.19125	0.01594	-0.02621	0.66797	0.04099	0.21714	0.02403	0.02112	-0.03047	0.48067	0.11805
2425	0.32059	0.24434	0.00363	0.00670	0.70356	0.01292	0.29327	0.20153	0.00909	0.00567	0.65799	0.03595	0.32382	0.19141	0.01571	-0.02700	0.66974	0.04152	0.21676	0.02442	0.02104	-0.03215	0.48076	0.11431
